text_hash,text,thesis_class,severity,pred_baseline,conf_baseline,source_baseline,pred_var1,conf_var1,source_var1,pred_var2,conf_var2,overridden,var2_agent_label,is_holdout
8c25b6baac9a2e353c1f7b390db0d4585c8ae90de5486b765131d1e38a5e58c2,New Plugin Project Wizard and MS Narrator lock up workbench,stop,critical,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
a2fc1798212b31cace9fc5c748dc19193f15e1d43b24ce06d362509961cd80b9,[Templates] introduce factories for ast-nodes.,pausa,normal,play,0.9,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
54fbd34cb00461b7490364e3016d3eb8368e3fd9e5cd2f3dd77a11501b65cf0c,Exception in asynchronous callback not visible in web or error console,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
3efc314aa8abacb8f732e991fefe05cea4e5235a806ba28a84fb2af22ea57674,"FeedWriter should pull image from accessor, not property bag",pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ee28bd0218d70c1f7a117b27ad1bbbcbe3079325a1690824639a5dd592a94917,nsSMILTimedElement::GetNextInterval should return PRBool instead of nsresult,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
cc8bbcfeca8e56e22e12b3c47bd0f8255314407fc0a9049ccb8549be8583f023,bugzilla.dtd is not valid,pausa,normal,stop,0.9,deepseek_api,play,0.75,crewai_cache,play,0.75,False,play,0
b0e3d43dbbf1f4b62d7ae36b08a2023c8ba8763148034cd99fc036d9dcc8c40d,nsWindow::mIMEComposing is used uninitialised,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
0af94b83a8a1846ba48dbdee54faad7b7a486396a1632cb09e9bb789a44a00c9,GCLI predictions list vertical scrollbar is positioned wrong,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
7410fc36e22307782ad263d4482fa482dcdd492c06cc6a8809cfc1abc0f41f2c,"Stop button shouldn't be ghosted, since this adds N ms to page load time",pausa,normal,play,0.6,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
f4e9af069887e87cabe68ed5c846f4b290dc4abf973a0398c14a51c59a31232d,refactor windows native drawing prep,pausa,normal,play,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
fd7f1b71ec451476de077c216cf12cc3906c393bea5c6f159797a8479d46c224,lock_sparc*.il should not be used on x86 machine,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
a79af94d5179033d51bf581bbc88ef662f01725772de814fa6caa3ccf671410a,use NS_DEBUG_ASSIGN for security,pausa,normal,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
061f3d6baee8793080f4d6ad0ec5725aa96040d55c6a41a4cdb7df7393cf81f0,dom.identity.enabled pref missing from about:config,pausa,normal,pausa,0.85,deepseek_cache,play,0.75,crewai_cache,pausa,0.85,True,play,0
c9f9feb7b083cc783de11431e9fa9573f5f4c3fa3d7bbc57c43d97ec6076ce28,element.attributes.removeNamedItemNS(<non-existent attribute NS and name>) returns null instead of throwing,play,minor,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
9971be97f813f946f495f1b875f7d37aad21f0426fca9a7ce3a632368a8bf7f8,add swt's nl files for swt stand-alone download,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
b6789c47adcf8379b35b5def06dd6e0a34d44832bdcab92ed9dc320b149595ea,CCombo#deselectAll() doesn't clear Text,pausa,normal,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
f8a0df5a23a81b5944356bdad3036bbe7a6ab71a2d7c1157064ad579d52fa5ea,not always creating object frames for plugin instances instantiated by stream,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
10f8503b15739f8cc0bccf2a07309ae39e0a638529a8f1e9a0d4a1cb514e0acd,"on darkroom demo, image doesn't display unless it's zoomed",pausa,normal,stop,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
908e3c5d20c7fdd32dc5ba2e82f8cac0ac155fe4b24b0ad97ccb50079d8ccff1,nsIDKey is harmful and dead,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
2b6a846e2035520cbad56c0a1b2b6bf942d8e70f2a86bf407daf10d984b0325f,Cmd-N shortcuts don't work on mac/trunk,pausa,normal,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
6300e20c9c850507c80dbe1c1fe0b85440757b24acd9bc3cb69ed24a4d2bd635,DNS: page reload should set bypass cache flag,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
549c27565c573a15b3272524dc22405339820f8b8217970688d4052c72f70220,Update logo for Miramar branding,pausa,normal,pausa,0.7,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
eb7bf3eaeae74c54be27d17c983d16e1a8dc08f1ec0aec38cd83d977ce785123,User without canconfirm can create confirmed bug,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
fe052d49fa5ccefa1b56eec1f38cd3d114e40f466592a2d28d9f6e8ec9a0d8a2,Cairo/Qt fails to build -- yet again.,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
e761c6771bf55d7a9a20659014b15c806570e54db57854111f617fe894ca9ab6,Variables View  reveal selection unexpectedly,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ab4c194ca0bfd6f443d23dddaa9dbe7131f9ead6a3b6b89a98875f5acc888559,[JFace] JavaDoc of ControlDecoration#setDescriptionText is wrong,play,trivial,play,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
10ad12bdc090182f2c099d45a0aaeb2731841a3255dbe9ef23c09db48e771519,Improve performance for non-reentrant closures,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
030adbbe65b696a90525be5c704aac3f493f8af1f977f8c449c6cc8529560af2,Remove unused nv_stopped and nv_done strings,pausa,normal,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
4a2ce2b9061c63d2bb8299c4def6ebfcf6ce15cfbf496adbf56ad41aaac48e19,EV certs need to be treated as providing less certainty of authentication if OCSP is disabled.,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
a13f4ba1ec42acdfca23adf011ff3a2782305b15aead36523788570bbc275673,security review microsummaries,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
f9d4aa118afb909f1be425bfa99d2f4bfad2661a441f3fa35369bcfeb8118238,Changing the window transparency mode loses the maximized/minimized window state,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
8457c17c5e8b533c487144b75649f8238bfe7bfbf707fe4e5333368467d69ea0,[win] Tp crashes with inifinite recursion in mozilla::plugins::PluginInstanceChild::SetWindowLongAHook,stop,critical,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
a627ce6e661f7ce8fcb813ac56e3eb6514a2d151c85a2e60bb8150afc4426438,Timeout immediately after INFO TEST-PASS | /tests/content/media/video/test/test_load.html | Test4 - events received in order,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
3b7f8bf0cf46806d15878f89f6eaadabc9920d16537d552e2f0abdded2a26403,Middle click mouse scrolling does not have the correct behavior,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
4cfd649b12bb64c4d3ddc97d1e3f0db5412b6967eba1efef23d0342c222a9cce,"""Assertion failure: slot < fp->nvars"" or [@ js_Interpret]",stop,critical,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
bada0dc043c6a774f4c4f1e47a73f305fd92c06f298bb827b0e3b830632771f2,"[10.5] Two key presses needed to ""Check for Updates""",pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
142639bdde37002b74c8df3c590a748b09886620e21012726494b2e36077608f,Slow right-click response with add-on Firegesture,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
6bb18e6862dad03cecc045c43c4e87aad63079d12dc8a8943b2b11420bdf3c56,Crash: Failed to launch latest thunderbird on OpenSolaris,pausa,normal,stop,0.95,deepseek_cache,stop,0.75,crewai_cache,stop,0.75,False,stop,0
18f6fb9e74dff73d9091fd311a29c996264b3a1d36974dcd2a430e5e64a06c2a,CVS site is not clear on Eclipse 3.0.x and CVS 1.11.20 compatability,pausa,normal,stop,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
f4a8e10db4bb364877cd51d7b8be0b0cffff6272ce725a87e1d5cf756eef2961,JavaScript onKeyDown event is not fired in certain Command + key combinations,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ac11da801e7ecc58d09b7991ed7e93800b11b821a9bad63ba306e66f32eb2228,Removing JSExtendedClass.close,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
c2e824af64c6c136b5aba35cd0445a072f75f65769b7d69a23cd36c7f5ed4e3a,"TM: ""Assertion failure: v != JSVAL_ERROR_COOKIE, at ../jstracer.cpp""",stop,critical,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
09a06099f012ed176d05845466a203ff7a1dbbddc4c9b3f4d0dbb570a2965349,read-only Combo.setText() does not fire Modify event on GTK,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
6ff05a310a6d6b24743dcfa5df02131ca7284f83cc2404e8ba7c7b4153753779,[OOPP] Assertion in RPCChannel's EnqueuePendingMessages: ABORT: expected mDeferred to have 0 or 1 items,pausa,normal,stop,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
a81a67d208ecd1c9e09536dc2ac8642fa2b2535cad422758f3f8e3770726afb9,move GetContextForContent to nsContentUtils and use it,pausa,normal,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
4915e85c49ce8712f5648190c40646000567f9419bb581b15dc26ab03e652d57,NPE when compiler options are displayed,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
a064810a11ecf832b0a38b0fc890d4efbb457cb575ed04c7865b24d9c870ff0f,[assist] already defined name is proposed as variable name,pausa,normal,pausa,0.7,deepseek_api,play,0.75,crewai_cache,play,0.75,False,play,0
127fdcccfa1e38bd844ca45d6dc75ebb6851d5fbe05b064374a0441ab3568bd2,[SECURITY] Quips (adding/approving/deleting) lacks CSRF protection,pausa,normal,stop,1.0,deepseek_api,stop,0.75,crewai_cache,stop,0.75,False,stop,0
a66dd3b911179b482d8976b47a97ed71438e3b062a54f4bc0f258e784496aff3,Remove nsIOptionElement and nsIRadioControlElement,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
609d6407df275cd93005d127a2627ecb88a62f9e7f7472552754dd40b8430d77,'Code Style' preference page should have a single selection table,play,minor,play,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
9c7bd7d588b8ee32987bda4f097cd205bc03ccc0f8f8ed18e2f73c4a23868c57,GetViewportInfo does not read minimum-scale and maximum-scale correctly,pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
f763cc899909632f1aaed4afeb5a9adb90969732a1ab952aaf46e8b0be38a4d4,Protocol layer performance overhead is too much in some cases,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ef2fa44f9a72cca63bd36129cb38a4af248dabecb30b84e4ec484087c8d65344,[AccessFu] Add preference for enabling/disabling AccessFu,pausa,normal,play,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
f6aa781710715c5965877e926671ea9aec3a3bb3a6b8ab3d57424472f81bb37d,"Intermittent Crash on sears.shoplocal.com, might be flash related",pausa,normal,pausa,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
7379519e44871e579712c7da6f6115a1ebb62545b6c12ec4f44ccc51626b0af3,move content/base/test/*.xul to mochitest-chrome,pausa,normal,play,0.95,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
32e2ea892070d812d290162e0566d153dff3c1d842abe5e7a2c506d1ae03472f,split OTS out of libxul on Windows to relieve pressure on the linker,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
fe0a7feefe2198d4e5c02651536e6848beab8f4359bb528e134c58023aca77a8,Fallback to --with-system-libevent=/usr when system libevent doesn't have a pkgconfig file,pausa,normal,play,0.9,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
a0bb2db0dc3aa77e8d0912dd285c74695aebd17e57321d4abe273dcb039c8105,Use file buffers in Java element Compare,pausa,normal,pausa,0.65,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
17dd0fc9ccbd6971138ccd0403c1fc1222aee1faa8da99765ac345c18769ed4c,[Model Sync] Compare editor doesn't save,pausa,major,pausa,0.7,deepseek_api,play,0.75,crewai_cache,pausa,0.85,True,play,0
1fb08f21f595dfc27baf57eff8eaed1794ee2c832f4d70bd33f36ac13fe2982e,UWinnipeg (theory PPM repo) instructions are not necessary with recent ActiveState releases,pausa,normal,play,0.75,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
b057a491638bfa53039cb448901d376d0fe9a5c20f42969bae05345bd0b2ce57,Reopening bug: [Workbench] Main toolbar missing when starting new workspace,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,0
430367494f2aa265face86db19775a6601870a9d7f25a769e718ed8e5b92768b,Speed up nsXULDocument's id handling...,pausa,normal,play,0.85,deepseek_api,play,0.75,crewai_cache,pausa,0.85,True,play,0
9e3a429a3947cd76dd4182c2ad5f0a3c5960b297cbf4609168e0439d079e8e70,eMetric_TouchEnabled should be true on maemo/qt,pausa,normal,play,0.85,deepseek_cache,play,0.75,crewai_cache,play,0.75,False,play,0
ad226cfa9f56b8607eceeef2ffb78a5162d5ca2a8cc3ac6d96a2f4ab5ab5c7d7,Crash [@ nsCanvasFrame::SetHasFocus] trying to focus frameset,stop,critical,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
07d2657af9d50a0faef11ca987b29db44c13b0352ac12dd4b149ca649862c1f8,nsCSSFrameConstructor::ContentAppended seems inefficient at determining insertion,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
f65722bc3f67670f4162c1130226e2fd66d0484ac988bff4212fd8b17d7fb6a5,Enumerate style sets to add to about:memory,pausa,normal,play,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
7779c8b9854766029e0490d846487ff2bf204d8015f67966f8995b249c030999,Notification bars on OS X should not draw a focus ring on buttons,pausa,normal,play,0.85,deepseek_api,play,0.75,crewai_cache,pausa,0.85,True,play,0
dc0e31e3408c4fc6d42d97ae0b2db33a63b5dfce584be718d6e6d3045383fd21,"remove JSRuntime::(rtLock, state)",pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ab50225667da344efa91077b60154d93f754ee4d80eebda11a1b673d10c871b7,Crash [@ JSObject::isNative] or [@ BindLet],stop,critical,stop,0.95,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,stop,0.55,True,pausa,1
37d1d017e48e6e97d120b7d0ecd79caeff02111d9f5d236c0a80c9a2ca374c64,Large back button shouldn't be hovered when it also open,play,minor,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
02528b69308c856a27976ae4247701a355d2722d10fd2e159869356dc5d958b5,[spell checking] Add help doc for the 'Spelling' preference page,pausa,normal,play,0.9,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
d0d0476625b205100e5b3bcda5c2032dfc85a80bceea8dff3e5bd065e6a0a81a,nsStyleAnimation::Interpolate/Add/ComputeDistance need to not spam warnings for eStyleUnit_None,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
ca3dc08dc41c6c90877c73ec5a34eb4154d654e3334fe2a0a84862dee37142d8,Create new search and filter create dialogs don't work.,pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
03d5c68a78e51945763aa0e1f12b0421dac08a15fd39c37f9fbc52785a6436e4,Regression: Processing.js Performance Tests don't work,pausa,normal,stop,0.85,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,0
e4ab9680e6ba1db96eea58a727f68b4781115d8598ebd80af4ebff84bc65d0fa,Location of new windows is incorrect; new windows open off screen,pausa,normal,pausa,0.7,deepseek_api,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
22a8a59b64a1eb5fec172c3c74114bdb6fc31f0c8bd67bf0a01a84fb81d8ebe5,Intermittent jsreftest.html?test=js1_5/Regress/regress-68498-001.js | timed out waiting for reftest-wait to be removed (after onload fired),pausa,normal,pausa,0.85,deepseek_cache,pausa,0.45,abstencion_fuera_piloto_d5,pausa,0.45,False,pausa,1
